tweets
heavy words are so lightly thrown but still i'd leap in front of a flying bullet for you
"i have tried for so long, it's all gone wrong"
"but did i ever tell you, by the way? i never did like your face"
"in my life, why do i smile at people who i'd much rather kick in the eye?"
"haven't had a dream in a long time see, the life i've had can make a good man bad"
all too soon i did return just like a moth to a flame
there's too many bad memories too many memories there
"well, it suddenly struck me i just might die with a smile on my face after all"
the dark nights are drawing in and your humour is as black as them
see i've already waited too long and all my hope is gone
if the day came when i felt a natural emotion i'd get such a shock i'd probably jump in the ocean
a piano plays in an empty room there'll be blood on the cleaver tonight
we can go wherever we please and everything depends upon how near you stand to me
"driving in your car, oh, please don't drop me home because it's not my home, it's their home and i'm welcome no more"
"you never knew how much i really liked you because i never even told you oh, and i meant to"
i am the son and heir of nothing in particular
do you think you've made the right decision this time?
but i can't believe that you'd ever care and this is why you will never care
i was looking for a job and then i found a job and heaven knows i'm miserable now
"sixteen, clumsy and shy, the story of my life that's the story of my life"
as merry as the days were long i was right and you were wrong
"yes, i know my luck too well and i'll probably never see you again"
"i never, never want to go home because i haven't got one anymore"
"if there's something you'd like to try ask me, i won't say no how could i?"
to die by your side is such a heavenly way to die
"how dearly i'd love to get carried away oh, but dreams have a knack of just not coming true and time is against me now"
"it's so easy to laugh, it's so easy to hate it takes strength to be gentle and kind"
the dark nights are drawing in and your humour is as black as them
when i'm lying in my bed i think about life and i think about death and neither one particularly appeals to me
"and if the people stare then the people stare oh, i really don't know and i really don't care"
"my only weakness is a listed crime my only weakness is - well, never mind"
"i need advice, i need advice nobody ever looks at me twice"
i know i'm unloveable you don't have to tell me i don't have much in my life but take it - it's yours
there's more to life than books you know but not much more
"gasping, dying - but somehow still alive this is the final stand of all i am"
"what a terrible mess i've made of my life oh, what a mess i've made of my life"
"i'm going to meet the one i love at last, at last, at last"
"i stole and i lied, and why? because you asked me to!"
i could have been wild and i could have been free but nature played this trick on me
there's too many bad memories too many memories there
shoplifters of the world unite and take over
"you shut your mouth, how can you say i go about things the wrong way?"
"but did i ever tell you, by the way? i never did like your face"
if the day came when i felt a natural emotion i'd get such a shock i'd probably jump in the ocean
"i have tried for so long, it's all gone wrong"
i don't want to wake up on my own anymore
the rain falls hard on a humdrum town this town has dragged you down
if you have five seconds to spare then i'll tell you the story of my life
"nothing's changed i still love you, oh, i still love you"
and if they don't believe me now will they ever believe me?
"so, what difference does it make? it makes none"
so rattle my bones all over the stones i'm only a beggar-man whom nobody owns
i've seen this happen in other people's lives and now it's happening in mine
if you stay i'll stay right beside you
shyness is nice and shyness can stop you from doing all the things in life you'd like to
we can go wherever we please and everything depends upon how near you stand to me
"my only weakness is a listed crime my only weakness is - well, never mind"
heavy words are so lightly thrown but still i'd leap in front of a flying bullet for you
so let it be known for we have been through hell and high tide i think i can rely on you
"sixteen, clumsy and shy, the story of my life that's the story of my life"
i'm just a country-mile behind the whole world
i am human and i need to be loved just like everybody else does
"if there's something you'd like to try ask me, i won't say no how could i?"
i would love to go back to the old house but i never will
"so please, please, please let me, let me, let me let me get what i want this time"
"in my life, why do i give valuable time to people who don't care if i live or die?"
"haven't had a dream in a long time see, the life i've had can make a good man bad"
"i had a really bad dream it lasted 20 years, 7 months, and 27 days i never, i'm alone"
all too soon i did return just like a moth to a flame
"but we cannot cling to the old dreams anymore no, we cannot cling to those dreams"
"oh, people said that you were easily led and they were half-right"
i could have been wild and i could have been free but nature played this trick on me
i'm not the man you think i am i'm not the man you think i am
i wonder to myself... could life ever be sane again?
"nothing's changed i still love you, oh, i still love you"
"how dearly i'd love to get carried away oh, but dreams have a knack of just not coming true and time is against me now"
"gasping, dying - but somehow still alive this is the final stand of all i am"
"and if the people stare then the people stare oh, i really don't know and i really don't care"
gasping - but somehow still alive this is the fierce last stand of all i am
take me out tonight because i want to see people and i want to see life
so rattle my bones all over the stones i'm only a beggar-man whom nobody owns
"yes, i know my luck too well and i'll probably never see you again"
shyness is nice and shyness can stop you from doing all the things in life you'd like to
"force emotions to the fore but not for me of course, of course i keep mine hidden"
"i stole and i lied, and why? because you asked me to!"
i am the son and heir of nothing in particular
"oh, people said that you were virtually dead and they were so wrong"
there are brighter sides to life and i should know because i've seen them but not very often
the rain falls hard on a humdrum town this town has dragged you down
"driving in your car, oh, please don't drop me home because it's not my home, it's their home and i'm welcome no more"
i'm just a country-mile behind the whole world
we can go wherever we please and everything depends upon how near you stand to me
"i have tried for so long, it's all gone wrong"
"so please, please, please let me, let me, let me let me get what i want this time"
see i've already waited too long and all my hope is gone
but i can't believe that you'd ever care and this is why you will never care
"i never, never want to go home because i haven't got one anymore"
"what a terrible mess i've made of my life oh, what a mess i've made of my life"
"in my life, why do i smile at people who i'd much rather kick in the eye?"
i wonder to myself... could life ever be sane again?
and if they don't believe me now will they ever believe me?
i once had a dream and it never came true and time is against me now
there is another world there is a better world there must be
i'm not the man you think i am i'm not the man you think i am
gasping - but somehow still alive this is the fierce last stand of all i am
this night has opened my eyes and i will never sleep again
"haven't had a dream in a long time see, the life i've had can make a good man bad"
"you never knew how much i really liked you because i never even told you oh, and i meant to"
"in my life, why do i give valuable time to people who don't care if i live or die?"
all too soon i did return just like a moth to a flame
if you stay i'll stay right beside you
there are brighter sides to life and i should know because i've seen them but not very often
two lovers entwined pass me by and heaven knows i'm miserable now
"force emotions to the fore but not for me of course, of course i keep mine hidden"
i've got no right to take my place with the human race
i would love to go back to the old house but i never will
all the lies that you make up what's at the back of your mind?
"oh, people see no worth in you oh, but i do"
i'm just a country-mile behind the whole world
the dark nights are drawing in and your humour is as black as them
i know i'm unloveable you don't have to tell me i don't have much in my life but take it - it's yours
when darkness lifts and the room is bright i'll still be by your side for you are all that matters and i'll love you to till the day i die
does the body rule the mind or does the mind rule the body?
so rattle my bones all over the stones i'm only a beggar-man whom nobody owns
"well, it suddenly struck me i just might die with a smile on my face after all"
"my only weakness is a listed crime my only weakness is - well, never mind"
"it's so easy to laugh, it's so easy to hate it takes strength to be gentle and kind"
"how dearly i'd love to get carried away oh, but dreams have a knack of just not coming true and time is against me now"
"i had a really bad dream it lasted 20 years, 7 months, and 27 days i never, i'm alone"
"gasping, dying - but somehow still alive this is the final stand of all i am"
when i'm lying in my bed i think about life and i think about death and neither one particularly appeals to me
"but we cannot cling to the old dreams anymore no, we cannot cling to those dreams"
there's too many bad memories too many memories there
so let it be known for we have been through hell and high tide i think i can rely on you
i could have been wild and i could have been free but nature played this trick on me
"you shut your mouth, how can you say i go about things the wrong way?"
"you never knew how much i really liked you because i never even told you oh, and i meant to"
"to die by your side, well, the pleasure, the privilege is mine"
see i've already waited too long and all my hope is gone
"i never, never want to go home because i haven't got one anymore"
if you have five seconds to spare then i'll tell you the story of my life
"yes, i know my luck too well and i'll probably never see you again"
someone falls in love and someone's beaten up and the senses being dulled are mine
but i can't believe that you'd ever care and this is why you will never care
so for once in my life let me get what i want lord knows it would be the first time
i've seen this happen in other people's lives and now it's happening in mine
my life down i shall lie should restless spirits try to play tricks on your sacred mind
take me out tonight because i want to see people and i want to see life
"and if the people stare then the people stare oh, i really don't know and i really don't care"
"my only weakness is a listed crime my only weakness is - well, never mind"
"in my life, why do i smile at people who i'd much rather kick in the eye?"
i've seen you smile but i've never really heard you laugh
i'm just a country-mile behind the whole world
when darkness lifts and the room is bright i'll still be by your side for you are all that matters and i'll love you to till the day i die
"oh, your face i can see and it's desperately kind but what's at the back of your mind?"
"but did i ever tell you, by the way? i never did like your face"
shoplifters of the world unite and take over
so rattle my bones all over the stones i'm only a beggar-man whom nobody owns
there are brighter sides to life and i should know because i've seen them but not very often
"and if the people stare then the people stare oh, i really don't know and i really don't care"
"force emotions to the fore but not for me of course, of course i keep mine hidden"
"so, what difference does it make? it makes none"
two lovers entwined pass me by and heaven knows i'm miserable now
this night has opened my eyes and i will never sleep again
see i've already waited too long and all my hope is gone
"so please, please, please let me, let me, let me let me get what i want this time"
"sixteen, clumsy and shy, the story of my life that's the story of my life"
"what a terrible mess i've made of my life oh, what a mess i've made of my life"
gasping - but somehow still alive this is the fierce last stand of all i am
a piano plays in an empty room there'll be blood on the cleaver tonight
i am the son and heir of nothing in particular
i wonder to myself... could life ever be sane again?
"haven't had a dream in a long time see, the life i've had can make a good man bad"
so let it be known for we have been through hell and high tide i think i can rely on you
there's too many bad memories too many memories there
"i had a really bad dream it lasted 20 years, 7 months, and 27 days i never, i'm alone"
all too soon i did return just like a moth to a flame
i've got no right to take my place with the human race
"so you go and you stand on your own, and you leave on your own and you go home and you cry and you want to die"
"i have tried for so long, it's all gone wrong"
"yes, i know my luck too well and i'll probably never see you again"
but i can't believe that you'd ever care and this is why you will never care
"i stole and i lied, and why? because you asked me to!"
all the lies that you make up what's at the back of your mind?
and if they don't believe me now will they ever believe me?
"my only weakness is a listed crime my only weakness is - well, never mind"
"you shut your mouth, how can you say i go about things the wrong way?"
take me out tonight because i want to see people and i want to see life
so rattle my bones all over the stones i'm only a beggar-man whom nobody owns
i know i'm unloveable you don't have to tell me i don't have much in my life but take it - it's yours
so for once in my life let me get what i want lord knows it would be the first time
if the day came when i felt a natural emotion i'd get such a shock i'd probably jump in the ocean
"oh, people said that you were easily led and they were half-right"
when i'm lying in my bed i think about life and i think about death and neither one particularly appeals to me
heavy words are so lightly thrown but still i'd leap in front of a flying bullet for you
i don't want to wake up on my own anymore
gasping - but somehow still alive this is the fierce last stand of all i am
"so please, please, please let me, let me, let me let me get what i want this time"
"i'm going to meet the one i love at last, at last, at last"
my life down i shall lie should restless spirits try to play tricks on your sacred mind
"but did i ever tell you, by the way? i never did like your face"
i'll see you somewhere i'll see you sometime darling
"sixteen, clumsy and shy, the story of my life that's the story of my life"
there is another world there is a better world there must be
does the body rule the mind or does the mind rule the body?
"but we cannot cling to the old dreams anymore no, we cannot cling to those dreams"
to die by your side is such a heavenly way to die
"good times for a change see, the luck i've had can make a good man turn bad"
i wonder to myself... could life ever be sane again?
"i stole and i lied, and why? because you asked me to!"
i am the son and the heir of a shyness that is criminally vulgar
"so, what difference does it make? it makes none"
how can they look into my eyes and still they don't believe me?
two lovers entwined pass me by and heaven knows i'm miserable now
"oh, but plans can fall through, as so often they do and time is against me now"
"gasping, dying - but somehow still alive this is the final stand of all i am"
when darkness lifts and the room is bright i'll still be by your side for you are all that matters and i'll love you to till the day i die
"i never, never want to go home because i haven't got one anymore"
if you stay i'll stay right beside you
as merry as the days were long i was right and you were wrong
and if they don't believe me now will they ever believe me?
i'm not the man you think i am i'm not the man you think i am
"oh, your face i can see and it's desperately kind but what's at the back of your mind?"
"well, it suddenly struck me i just might die with a smile on my face after all"
i don't want to wake up on my own anymore
"i have tried for so long, it's all gone wrong"
"no, it's not like any other love this one is different - because it's us"
"yes, i know my luck too well and i'll probably never see you again"
we can go wherever we please and everything depends upon how near you stand to me
"but did i ever tell you, by the way? i never did like your face"
if the day came when i felt a natural emotion i'd get such a shock i'd probably jump in the ocean
see i've already waited too long and all my hope is gone
"i'm going to meet the one i love at last, at last, at last"
"what a terrible mess i've made of my life oh, what a mess i've made of my life"
"driving in your car, oh, please don't drop me home because it's not my home, it's their home and i'm welcome no more"
i am the son and the heir of a shyness that is criminally vulgar
"but we cannot cling to the old dreams anymore no, we cannot cling to those dreams"
i've got no right to take my place with the human race
"i stole and i lied, and why? because you asked me to!"
so rattle my bones all over the stones i'm only a beggar-man whom nobody owns
i am the son and heir of nothing in particular
heavy words are so lightly thrown but still i'd leap in front of a flying bullet for you
"in my life, why do i give valuable time to people who don't care if i live or die?"
there are brighter sides to life and i should know because i've seen them but not very often
when i'm lying in my bed i think about life and i think about death and neither one particularly appeals to me
"so please, please, please let me, let me, let me let me get what i want this time"
there's too many bad memories too many memories there
two lovers entwined pass me by and heaven knows i'm miserable now
"my only weakness is a listed crime my only weakness is - well, never mind"
i'm just a country-mile behind the whole world
if you have five seconds to spare then i'll tell you the story of my life
i once had a dream and it never came true and time is against me now
"so, what difference does it make? it makes none"
"oh, people said that you were easily led and they were half-right"
"i never, never want to go home because i haven't got one anymore"
all too soon i did return just like a moth to a flame
there's more to life than books you know but not much more
if the day came when i felt a natural emotion i'd get such a shock i'd probably jump in the ocean
i'm not the man you think i am i'm not the man you think i am
as merry as the days were long i was right and you were wrong
"in my life, why do i smile at people who i'd much rather kick in the eye?"
"i had a really bad dream it lasted 20 years, 7 months, and 27 days i never, i'm alone"
when i'm lying in my bed i think about life and i think about death and neither one particularly appeals to me
"i have tried for so long, it's all gone wrong"
"i'm going to meet the one i love at last, at last, at last"
so for once in my life let me get what i want lord knows it would be the first time
to die by your side is such a heavenly way to die
see i've already waited too long and all my hope is gone
so let it be known for we have been through hell and high tide i think i can rely on you
"oh, people see no worth in you oh, but i do"
"haven't had a dream in a long time see, the life i've had can make a good man bad"
if you stay i'll stay right beside you
shyness is nice and shyness can stop you from doing all the things in life you'd like to
all the lies that you make up what's at the back of your mind?
"i need advice, i need advice nobody ever looks at me twice"
"what a terrible mess i've made of my life oh, what a mess i've made of my life"
there are brighter sides to life and i should know because i've seen them but not very often
how can they look into my eyes and still they don't believe me?
do you think you've made the right decision this time?
i've seen this happen in other people's lives and now it's happening in mine
"it's so easy to laugh, it's so easy to hate it takes strength to be gentle and kind"
so rattle my bones all over the stones i'm only a beggar-man whom nobody owns
if you have five seconds to spare then i'll tell you the story of my life
"no, it's not like any other love this one is different - because it's us"
"well, it suddenly struck me i just might die with a smile on my face after all"
all too soon i did return just like a moth to a flame
i am human and i need to be loved just like everybody else does
this night has opened my eyes and i will never sleep again
"how dearly i'd love to get carried away oh, but dreams have a knack of just not coming true and time is against me now"
"oh, people see no worth in you oh, but i do"
"i'm going to meet the one i love at last, at last, at last"
i'm just a country-mile behind the whole world
my life down i shall lie should restless spirits try to play tricks on your sacred mind
"so please, please, please let me, let me, let me let me get what i want this time"
if the day came when i felt a natural emotion i'd get such a shock i'd probably jump in the ocean
there's more to life than books you know but not much more
"and if the people stare then the people stare oh, i really don't know and i really don't care"
"i have tried for so long, it's all gone wrong"
we can go wherever we please and everything depends upon how near you stand to me
when darkness lifts and the room is bright i'll still be by your side for you are all that matters and i'll love you to till the day i die
"but did i ever tell you, by the way? i never did like your face"
i don't want to wake up on my own anymore
there is another world there is a better world there must be
"good times for a change see, the luck i've had can make a good man turn bad"
i could have been wild and i could have been free but nature played this trick on me
do you think you've made the right decision this time?
"i never, never want to go home because i haven't got one anymore"
shoplifters of the world unite and take over
"and if the people stare then the people stare oh, i really don't know and i really don't care"
"what a terrible mess i've made of my life oh, what a mess i've made of my life"
take me out tonight because i want to see people and i want to see life
"i'm going to meet the one i love at last, at last, at last"
"so you go and you stand on your own, and you leave on your own and you go home and you cry and you want to die"
"to die by your side, well, the pleasure, the privilege is mine"
"but we cannot cling to the old dreams anymore no, we cannot cling to those dreams"
"i had a really bad dream it lasted 20 years, 7 months, and 27 days i never, i'm alone"
i was looking for a job and then i found a job and heaven knows i'm miserable now
i'm just a country-mile behind the whole world
i'll see you somewhere i'll see you sometime darling
"well, it suddenly struck me i just might die with a smile on my face after all"
gasping - but somehow still alive this is the fierce last stand of all i am
"haven't had a dream in a long time see, the life i've had can make a good man bad"
"yes, i know my luck too well and i'll probably never see you again"
i'm not the man you think i am i'm not the man you think i am
there's too many bad memories too many memories there
"so please, please, please let me, let me, let me let me get what i want this time"
i don't want to wake up on my own anymore
how can they look into my eyes and still they don't believe me?
a piano plays in an empty room there'll be blood on the cleaver tonight
"oh, people said that you were virtually dead and they were so wrong"
i could have been wild and i could have been free but nature played this trick on me
"but we cannot cling to the old dreams anymore no, we cannot cling to those dreams"
we can go wherever we please and everything depends upon how near you stand to me
"i never, never want to go home because i haven't got one anymore"
"if there's something you'd like to try ask me, i won't say no how could i?"
if you have five seconds to spare then i'll tell you the story of my life
"it's so easy to laugh, it's so easy to hate it takes strength to be gentle and kind"
but i can't believe that you'd ever care and this is why you will never care
"you never knew how much i really liked you because i never even told you oh, and i meant to"
when i'm lying in my bed i think about life and i think about death and neither one particularly appeals to me
"i have tried for so long, it's all gone wrong"
so for once in my life let me get what i want lord knows it would be the first time
i am the son and the heir of a shyness that is criminally vulgar
"in my life, why do i give valuable time to people who don't care if i live or die?"
when darkness lifts and the room is bright i'll still be by your side for you are all that matters and i'll love you to till the day i die
this night has opened my eyes and i will never sleep again
there are brighter sides to life and i should know because i've seen them but not very often
"oh, people said that you were easily led and they were half-right"
"i'm going to meet the one i love at last, at last, at last"
if you have five seconds to spare then i'll tell you the story of my life
"i stole and i lied, and why? because you asked me to!"
all the lies that you make up what's at the back of your mind?
all too soon i did return just like a moth to a flame
there is another world there is a better world there must be
i'm just a country-mile behind the whole world
there's more to life than books you know but not much more
"yes, i know my luck too well and i'll probably never see you again"
"you shut your mouth, how can you say i go about things the wrong way?"
there's too many bad memories too many memories there
i don't want to wake up on my own anymore
"well, it suddenly struck me i just might die with a smile on my face after all"
"so please, please, please let me, let me, let me let me get what i want this time"
"but did i ever tell you, by the way? i never did like your face"
if you stay i'll stay right beside you
i'm not the man you think i am i'm not the man you think i am
i could have been wild and i could have been free but nature played this trick on me
the rain falls hard on a humdrum town this town has dragged you down
i know i'm unloveable you don't have to tell me i don't have much in my life but take it - it's yours
"i had a really bad dream it lasted 20 years, 7 months, and 27 days i never, i'm alone"
i am the son and the heir of a shyness that is criminally vulgar
"haven't had a dream in a long time see, the life i've had can make a good man bad"
gasping - but somehow still alive this is the fierce last stand of all i am
i am the son and heir of nothing in particular
"good times for a change see, the luck i've had can make a good man turn bad"
heavy words are so lightly thrown but still i'd leap in front of a flying bullet for you
there are brighter sides to life and i should know because i've seen them but not very often
"if there's something you'd like to try ask me, i won't say no how could i?"
"oh, your face i can see and it's desperately kind but what's at the back of your mind?"
if you have five seconds to spare then i'll tell you the story of my life
and if they don't believe me now will they ever believe me?
a piano plays in an empty room there'll be blood on the cleaver tonight
but i can't believe that you'd ever care and this is why you will never care
"it's so easy to laugh, it's so easy to hate it takes strength to be gentle and kind"
"well, it suddenly struck me i just might die with a smile on my face after all"
i wonder to myself... could life ever be sane again?
so let it be known for we have been through hell and high tide i think i can rely on you
"no, it's not like any other love this one is different - because it's us"
shyness is nice and shyness can stop you from doing all the things in life you'd like to
"yes, i know my luck too well and i'll probably never see you again"
does the body rule the mind or does the mind rule the body?
so for once in my life let me get what i want lord knows it would be the first time
"so you go and you stand on your own, and you leave on your own and you go home and you cry and you want to die"
the dark nights are drawing in and your humour is as black as them
"you shut your mouth, how can you say i go about things the wrong way?"
"nothing's changed i still love you, oh, i still love you"
i've got no right to take my place with the human race
i'll see you somewhere i'll see you sometime darling
there is another world there is a better world there must be
as merry as the days were long i was right and you were wrong
"to die by your side, well, the pleasure, the privilege is mine"
i'm just a country-mile behind the whole world
"oh, people said that you were virtually dead and they were so wrong"
"sixteen, clumsy and shy, the story of my life that's the story of my life"
if you have five seconds to spare then i'll tell you the story of my life
all the lies that you make up what's at the back of your mind?
"gasping, dying - but somehow still alive this is the final stand of all i am"
"so, what difference does it make? it makes none"
all too soon i did return just like a moth to a flame
i'm not the man you think i am i'm not the man you think i am
so let it be known for we have been through hell and high tide i think i can rely on you
so rattle my bones all over the stones i'm only a beggar-man whom nobody owns
i am human and i need to be loved just like everybody else does
there's more to life than books you know but not much more
my life down i shall lie should restless spirits try to play tricks on your sacred mind
"i have tried for so long, it's all gone wrong"
"you never knew how much i really liked you because i never even told you oh, and i meant to"
two lovers entwined pass me by and heaven knows i'm miserable now
take me out tonight because i want to see people and i want to see life
"i need advice, i need advice nobody ever looks at me twice"
"nothing's changed i still love you, oh, i still love you"
"so please, please, please let me, let me, let me let me get what i want this time"
so for once in my life let me get what i want lord knows it would be the first time
"so you go and you stand on your own, and you leave on your own and you go home and you cry and you want to die"
to die by your side is such a heavenly way to die
"no, it's not like any other love this one is different - because it's us"
"oh, people see no worth in you oh, but i do"
"i'm going to meet the one i love at last, at last, at last"
"i never, never want to go home because i haven't got one anymore"
i wonder to myself... could life ever be sane again?
"my only weakness is a listed crime my only weakness is - well, never mind"
how can they look into my eyes and still they don't believe me?
i've seen you smile but i've never really heard you laugh
i've seen this happen in other people's lives and now it's happening in mine
"but did i ever tell you, by the way? i never did like your face"
"it's so easy to laugh, it's so easy to hate it takes strength to be gentle and kind"
"but we cannot cling to the old dreams anymore no, we cannot cling to those dreams"
"so you go and you stand on your own, and you leave on your own and you go home and you cry and you want to die"
heavy words are so lightly thrown but still i'd leap in front of a flying bullet for you
shoplifters of the world unite and take over
the dark nights are drawing in and your humour is as black as them
"how dearly i'd love to get carried away oh, but dreams have a knack of just not coming true and time is against me now"
"i have tried for so long, it's all gone wrong"
i'm just a country-mile behind the whole world
"oh, people said that you were easily led and they were half-right"
i'm not the man you think i am i'm not the man you think i am
"in my life, why do i give valuable time to people who don't care if i live or die?"
"if there's something you'd like to try ask me, i won't say no how could i?"
if you stay i'll stay right beside you
"i need advice, i need advice nobody ever looks at me twice"
all the lies that you make up what's at the back of your mind?
i'll see you somewhere i'll see you sometime darling
i am the son and heir of nothing in particular
i could have been wild and i could have been free but nature played this trick on me
so let it be known for we have been through hell and high tide i think i can rely on you
"good times for a change see, the luck i've had can make a good man turn bad"
but i can't believe that you'd ever care and this is why you will never care
this night has opened my eyes and i will never sleep again
there are brighter sides to life and i should know because i've seen them but not very often
"what a terrible mess i've made of my life oh, what a mess i've made of my life"
i am human and i need to be loved just like everybody else does
"driving in your car, oh, please don't drop me home because it's not my home, it's their home and i'm welcome no more"
"and if the people stare then the people stare oh, i really don't know and i really don't care"
shoplifters of the world unite and take over
i don't want to wake up on my own anymore
"but we cannot cling to the old dreams anymore no, we cannot cling to those dreams"
i've seen you smile but i've never really heard you laugh
i've seen this happen in other people's lives and now it's happening in mine
"so, what difference does it make? it makes none"
shyness is nice and shyness can stop you from doing all the things in life you'd like to
heavy words are so lightly thrown but still i'd leap in front of a flying bullet for you
there's too many bad memories too many memories there
if you stay i'll stay right beside you
do you think you've made the right decision this time?
"i have tried for so long, it's all gone wrong"
"you never knew how much i really liked you because i never even told you oh, and i meant to"
all too soon i did return just like a moth to a flame
if the day came when i felt a natural emotion i'd get such a shock i'd probably jump in the ocean
"if there's something you'd like to try ask me, i won't say no how could i?"
"oh, but plans can fall through, as so often they do and time is against me now"
"gasping, dying - but somehow still alive this is the final stand of all i am"
take me out tonight because i want to see people and i want to see life
"haven't had a dream in a long time see, the life i've had can make a good man bad"
gasping - but somehow still alive this is the fierce last stand of all i am
"force emotions to the fore but not for me of course, of course i keep mine hidden"
but i can't believe that you'd ever care and this is why you will never care
the dark nights are drawing in and your humour is as black as them
"oh, people said that you were virtually dead and they were so wrong"
"driving in your car, oh, please don't drop me home because it's not my home, it's their home and i'm welcome no more"
"so you go and you stand on your own, and you leave on your own and you go home and you cry and you want to die"
"and if the people stare then the people stare oh, i really don't know and i really don't care"
i know i'm unloveable you don't have to tell me i don't have much in my life but take it - it's yours
"it's so easy to laugh, it's so easy to hate it takes strength to be gentle and kind"
"you shut your mouth, how can you say i go about things the wrong way?"
"but we cannot cling to the old dreams anymore no, we cannot cling to those dreams"
two lovers entwined pass me by and heaven knows i'm miserable now
i am human and i need to be loved just like everybody else does
i wonder to myself... could life ever be sane again?
shoplifters of the world unite and take over
